task,start_ns,duration_ns
npu_kernel_run,102196018,410014
read_kernel_output,102606273,344550
construct_escape_carry_index,102953057,8316
automaton,102956333,1035755
prepare_kernel_input,102961473,321056
construct_combined_index_npu,103315852,1322175
npu_kernel_run,103512192,422618
read_kernel_output,103935051,330353
construct_escape_carry_index,104268109,7464
automaton,104272437,1006460
prepare_kernel_input,104275673,329212
construct_combined_index_npu,104638298,1353885
npu_kernel_run,104831402,433859
read_kernel_output,105265502,359137
construct_escape_carry_index,105627114,9067
automaton,105629979,1167834
prepare_kernel_input,105636291,322679
construct_combined_index_npu,105992443,1319601
npu_kernel_run,106185047,403942
read_kernel_output,106589250,364568
construct_escape_carry_index,106956263,8666
automaton,106960370,1147085
prepare_kernel_input,106965129,313943
construct_combined_index_npu,107312204,1358965
npu_kernel_run,107508725,430583
read_kernel_output,107939548,359008
construct_escape_carry_index,108300950,7364
automaton,108305329,1144259
prepare_kernel_input,108308414,329522
construct_combined_index_npu,108671309,1325863
npu_kernel_run,108864013,424040
read_kernel_output,109288344,345332
construct_escape_carry_index,109636070,9057
automaton,109640188,1048098
prepare_kernel_input,109645238,318921
construct_combined_index_npu,109997452,1305775
npu_kernel_run,110190507,403060
read_kernel_output,110593868,355541
construct_escape_carry_index,110951713,6883
automaton,110956011,960714
prepare_kernel_input,110958706,311428
construct_combined_index_npu,111303427,1347293
npu_kernel_run,111498926,431835
read_kernel_output,111931082,357605
construct_escape_carry_index,112291171,8817
automaton,112295509,1098584
prepare_kernel_input,112300098,317590
construct_combined_index_npu,112651030,1399732
npu_kernel_run,112844125,426635
read_kernel_output,113271071,418980
construct_escape_carry_index,113692396,8175
automaton,113697015,1121356
prepare_kernel_input,113700672,316948
construct_combined_index_npu,114050923,1284324
npu_kernel_run,114243757,404443
read_kernel_output,114648501,329481
construct_escape_carry_index,114980307,7815
automaton,114984605,1052987
prepare_kernel_input,114988222,314012
construct_combined_index_npu,115335437,1337374
npu_kernel_run,115532499,431504
read_kernel_output,115964314,341014
construct_escape_carry_index,116307732,7935
automaton,116312080,1047347
prepare_kernel_input,116315767,323942
construct_combined_index_npu,116673001,1329089
npu_kernel_run,116866316,423419
read_kernel_output,117290036,340142
construct_escape_carry_index,117632733,7544
automaton,117637241,1067235
prepare_kernel_input,117640387,328330
construct_combined_index_npu,118002481,1368553
npu_kernel_run,118195485,434420
read_kernel_output,118630215,369147
construct_escape_carry_index,119001636,6953
automaton,119005654,1074488
prepare_kernel_input,119008690,329091
construct_combined_index_npu,119371344,1398129
npu_kernel_run,119568035,429922
read_kernel_output,119998267,389776
construct_escape_carry_index,120390698,7644
automaton,120393794,1145953
prepare_kernel_input,120398433,337947
construct_combined_index_npu,120769693,1344468
npu_kernel_run,120962297,433408
read_kernel_output,121396015,340513
construct_escape_carry_index,121739023,7654
automaton,121742088,984098
prepare_kernel_input,121746787,333860
construct_combined_index_npu,122114421,1421603
npu_kernel_run,122306784,411056
read_kernel_output,122718171,441783
construct_escape_carry_index,123162359,6833
automaton,123165475,1240722
