task,start_ns,duration_ns
construct_escape_carry_index,33554027,15219
prepare_kernel_input,33569326,365880
construct_combined_index_npu,33971274,2373096
npu_kernel_run,34166723,444929
read_kernel_output,34611882,472391
automaton,35955437,2409144
construct_escape_carry_index,35959825,7123
prepare_kernel_input,35967018,338519
construct_combined_index_npu,36344641,2412710
npu_kernel_run,36539238,434960
read_kernel_output,36974439,473463
automaton,38364711,2412430
construct_escape_carry_index,38369199,8737
prepare_kernel_input,38378016,343858
construct_combined_index_npu,38757552,2408833
npu_kernel_run,38952680,429039
read_kernel_output,39381959,467903
automaton,40777271,2410326
construct_escape_carry_index,40781770,8726
prepare_kernel_input,40790576,341084
construct_combined_index_npu,41166596,2420525
npu_kernel_run,41365821,433879
read_kernel_output,41799940,469035
automaton,43187697,2425535
construct_escape_carry_index,43192016,8656
prepare_kernel_input,43200752,351573
construct_combined_index_npu,43587321,2420866
npu_kernel_run,43781658,438908
read_kernel_output,44220816,479474
automaton,45613332,2443730
construct_escape_carry_index,45618132,8536
prepare_kernel_input,45626738,347135
construct_combined_index_npu,46008618,2440483
npu_kernel_run,46203315,436063
read_kernel_output,46639738,471390
automaton,48057152,2429673
construct_escape_carry_index,48061640,8496
prepare_kernel_input,48070237,344419
construct_combined_index_npu,48449332,2424392
npu_kernel_run,48644189,439299
read_kernel_output,49083748,474275
automaton,50486925,2504714
construct_escape_carry_index,50491614,9217
prepare_kernel_input,50500911,338438
construct_combined_index_npu,50873925,2517408
npu_kernel_run,51069183,435030
read_kernel_output,51504454,469375
automaton,52991729,6754911
construct_escape_carry_index,52996308,8135
prepare_kernel_input,53004523,352405
construct_combined_index_npu,53391533,6760311
npu_kernel_run,53586340,398632
read_kernel_output,53986004,488802
automaton,59746990,2433139
construct_escape_carry_index,59753352,9408
prepare_kernel_input,59762830,353617
construct_combined_index_npu,60152044,2420896
npu_kernel_run,60351170,435391
read_kernel_output,60786801,468704
automaton,62180260,2435072
construct_escape_carry_index,62184948,9118
prepare_kernel_input,62194156,342606
construct_combined_index_npu,62573101,2439791
npu_kernel_run,62768499,451011
read_kernel_output,63219750,482320
automaton,64615473,2428380
construct_escape_carry_index,64620121,9488
prepare_kernel_input,64629690,348166
construct_combined_index_npu,65013243,2424914
npu_kernel_run,65208351,452013
read_kernel_output,65660604,466610
automaton,67043953,2436816
construct_escape_carry_index,67048632,9027
prepare_kernel_input,67057739,345632
construct_combined_index_npu,67438347,2437818
npu_kernel_run,67634357,429069
read_kernel_output,68063677,475176
automaton,69480859,2434733
construct_escape_carry_index,69485388,9157
prepare_kernel_input,69494625,346844
construct_combined_index_npu,69876365,2414885
npu_kernel_run,70071273,445290
read_kernel_output,70516803,469786
automaton,71915702,2442026
construct_escape_carry_index,71920140,7685
prepare_kernel_input,71927905,329632
construct_combined_index_npu,72291450,2450302
npu_kernel_run,72487791,448466
read_kernel_output,72936507,477731
automaton,74357828,2436556
construct_escape_carry_index,74362056,9318
prepare_kernel_input,74371454,336424
construct_combined_index_npu,74741912,2431156
npu_kernel_run,74935067,431774
read_kernel_output,75367092,472952
automaton,76794474,2462134
construct_escape_carry_index,76798682,9738
prepare_kernel_input,76808490,330934
construct_combined_index_npu,77173258,2466232
npu_kernel_run,77370280,440330
read_kernel_output,77810851,471228
automaton,79256698,2440914
construct_escape_carry_index,79260926,8806
prepare_kernel_input,79269802,335984
construct_combined_index_npu,79639710,2432418
npu_kernel_run,79832864,433518
read_kernel_output,80266623,474905
automaton,81697712,2432277
construct_escape_carry_index,81702040,8366
prepare_kernel_input,81710476,327999
construct_combined_index_npu,82072318,2440473
npu_kernel_run,82264631,396598
read_kernel_output,82661480,468233
automaton,84130090,2432217
construct_escape_carry_index,84134658,9428
prepare_kernel_input,84144156,335072
construct_combined_index_npu,84512992,2428340
npu_kernel_run,84705896,415704
read_kernel_output,85121850,471459
automaton,86562397,2436355
construct_escape_carry_index,86566645,8827
prepare_kernel_input,86575552,331916
construct_combined_index_npu,86941532,2440072
npu_kernel_run,87133905,430191
read_kernel_output,87564347,470267
automaton,88998853,2420305
construct_escape_carry_index,89003201,8486
prepare_kernel_input,89011767,336354
construct_combined_index_npu,89381815,2411819
npu_kernel_run,89574498,427537
read_kernel_output,90002295,471740
automaton,91419258,2420846
construct_escape_carry_index,91423516,8135
prepare_kernel_input,91431731,328109
construct_combined_index_npu,91793834,2419053
npu_kernel_run,91986638,432816
read_kernel_output,92419695,467341
automaton,93840204,2425525
construct_escape_carry_index,93844442,8586
prepare_kernel_input,93853098,326356
construct_combined_index_npu,94213077,2430224
npu_kernel_run,94408255,438547
read_kernel_output,94847043,478302
automaton,96265829,2457485
construct_escape_carry_index,96270047,8796
prepare_kernel_input,96278914,330813
construct_combined_index_npu,96643491,2456233
npu_kernel_run,96836245,434589
read_kernel_output,97271085,475417
automaton,98723414,13121879
construct_escape_carry_index,98727492,8486
prepare_kernel_input,98736088,330363
construct_combined_index_npu,99099934,13126007
npu_kernel_run,99292618,423308
read_kernel_output,99716187,465397
automaton,111845704,2480118
construct_escape_carry_index,111851806,8997
prepare_kernel_input,111860893,328690
construct_combined_index_npu,112226212,2481260
npu_kernel_run,112424085,428488
read_kernel_output,112852814,474835
automaton,114325922,2471512
construct_escape_carry_index,114330140,8526
prepare_kernel_input,114338776,334371
construct_combined_index_npu,114707672,2467084
npu_kernel_run,114900266,443676
read_kernel_output,115344183,469265
automaton,116797534,2461523
construct_escape_carry_index,116801872,8156
prepare_kernel_input,116810108,330704
construct_combined_index_npu,117174946,2467053
npu_kernel_run,117370775,430162
read_kernel_output,117801177,471529
automaton,119259147,2477673
construct_escape_carry_index,119263525,8376
prepare_kernel_input,119271971,336525
construct_combined_index_npu,119642199,2470540
npu_kernel_run,119834752,430773
read_kernel_output,120265765,474676
automaton,121736960,2472143
construct_escape_carry_index,121741288,8316
prepare_kernel_input,121749684,329632
construct_combined_index_npu,122112939,2477754
npu_kernel_run,122305473,441192
read_kernel_output,122746905,470037
automaton,124209243,2475499
construct_escape_carry_index,124213541,8416
prepare_kernel_input,124222027,335203
construct_combined_index_npu,124590893,2481991
npu_kernel_run,124783977,434189
read_kernel_output,125218407,470848
automaton,126684883,2466572
construct_escape_carry_index,126691325,20028
prepare_kernel_input,126711433,328098
construct_combined_index_npu,127073075,2463606
npu_kernel_run,127265728,425974
read_kernel_output,127691942,465859
automaton,129151705,2489586
construct_escape_carry_index,129156484,8246
prepare_kernel_input,129164810,337957
construct_combined_index_npu,129536872,2479977
npu_kernel_run,129729695,432767
read_kernel_output,130162712,472812
automaton,131641391,2485789
construct_escape_carry_index,131646511,8847
prepare_kernel_input,131655438,327818
construct_combined_index_npu,132017050,2494445
npu_kernel_run,132209523,433097
read_kernel_output,132642860,469516
automaton,134127320,2503251
construct_escape_carry_index,134131638,8516
prepare_kernel_input,134140254,337587
construct_combined_index_npu,134511695,2490898
npu_kernel_run,134704358,442926
read_kernel_output,135147524,473894
automaton,136630661,2463307
construct_escape_carry_index,136634839,9067
prepare_kernel_input,136643987,325333
construct_combined_index_npu,137002793,2471151
npu_kernel_run,137195437,443176
read_kernel_output,137638853,468033
automaton,139094058,2484095
construct_escape_carry_index,139098276,8796
prepare_kernel_input,139107142,333540
construct_combined_index_npu,139474095,2485928
npu_kernel_run,139666668,446101
read_kernel_output,140113010,475276
automaton,141578243,2471412
construct_escape_carry_index,141584265,8606
prepare_kernel_input,141592951,333349
