task,start_ns,duration_ns
npu_kernel_run,382525077,419833
read_kernel_output,382945251,491297
automaton,384921602,2944880
construct_escape_carry_index,384925930,16491
prepare_kernel_input,384942612,349980
construct_combined_index_npu,385328751,2940892
npu_kernel_run,385515794,447414
read_kernel_output,385963549,469066
automaton,387866772,2895717
construct_escape_carry_index,387871711,18365
prepare_kernel_input,387890146,343940
construct_combined_index_npu,388270284,2896979
npu_kernel_run,388455363,444469
read_kernel_output,388900363,480508
automaton,390762910,2890096
construct_escape_carry_index,390767068,16210
prepare_kernel_input,390783499,348458
construct_combined_index_npu,391167684,2901618
npu_kernel_run,391353595,410274
read_kernel_output,391764220,493241
automaton,393653246,2909513
construct_escape_carry_index,393657795,17794
prepare_kernel_input,393675659,357385
construct_combined_index_npu,394070063,2901979
npu_kernel_run,394257748,458826
read_kernel_output,394716995,514361
automaton,396563140,2872022
construct_escape_carry_index,396569823,19076
prepare_kernel_input,396588969,346614
construct_combined_index_npu,396972533,2900165
npu_kernel_run,397156981,448347
read_kernel_output,397605578,495045
automaton,399435443,2967332
construct_escape_carry_index,399439921,13927
prepare_kernel_input,399454058,375278
construct_combined_index_npu,399873851,2944418
npu_kernel_run,400068408,458996
read_kernel_output,400527745,472492
automaton,402403066,2923479
construct_escape_carry_index,402410830,10580
prepare_kernel_input,402421621,351593
construct_combined_index_npu,402818830,2892922
npu_kernel_run,403020952,425453
read_kernel_output,403446766,475127
automaton,405327006,2988772
construct_escape_carry_index,405333358,10690
prepare_kernel_input,405344248,330314
construct_combined_index_npu,405712303,2988582
npu_kernel_run,405916038,448997
read_kernel_output,406365396,466391
automaton,408316369,2919592
construct_escape_carry_index,408322541,11081
prepare_kernel_input,408333702,331336
construct_combined_index_npu,408701386,1169428
npu_kernel_run,408909639,457354
read_kernel_output,409367263,461211
read_kernel_output,409871305,267154
automaton,411236222,2908100
automaton,414144743,1235893
